"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1400000US17031831600","Census Tract 8316; Cook County; Illinois","7745",
"1400000US17031831700","Census Tract 8317; Cook County; Illinois","2237",
"1400000US17031831800","Census Tract 8318; Cook County; Illinois","5868",
"1400000US17031831900","Census Tract 8319; Cook County; Illinois","3040",
"1400000US17031832000","Census Tract 8320; Cook County; Illinois","2062",
"1400000US17031832100","Census Tract 8321; Cook County; Illinois","3410",
"1400000US17031832200","Census Tract 8322; Cook County; Illinois","3289",
"1400000US17031832300","Census Tract 8323; Cook County; Illinois","2054",
"1400000US17031832400","Census Tract 8324; Cook County; Illinois","3601",
"1400000US17031832500","Census Tract 8325; Cook County; Illinois","3334",
"1400000US17031832600","Census Tract 8326; Cook County; Illinois","4147",
"1400000US17031832900","Census Tract 8329; Cook County; Illinois","1995",
"1400000US17031833000","Census Tract 8330; Cook County; Illinois","5637",
"1400000US17031833100","Census Tract 8331; Cook County; Illinois","9493",
"1400000US17031833300","Census Tract 8333; Cook County; Illinois","2912",
"1400000US17031833900","Census Tract 8339; Cook County; Illinois","2333",
"1400000US17031834000","Census Tract 8340; Cook County; Illinois","3609",
"1400000US17031834200","Census Tract 8342; Cook County; Illinois","4693",
"1400000US17031834300","Census Tract 8343; Cook County; Illinois","6240",
"1400000US17031834400","Census Tract 8344; Cook County; Illinois","3765",
"1400000US17031834500","Census Tract 8345; Cook County; Illinois","1765",
"1400000US17031834600","Census Tract 8346; Cook County; Illinois","2357",
"1400000US17031834700","Census Tract 8347; Cook County; Illinois","1759",
"1400000US17031834800","Census Tract 8348; Cook County; Illinois","1753",
"1400000US17031834900","Census Tract 8349; Cook County; Illinois","1952",
"1400000US17031835000","Census Tract 8350; Cook County; Illinois","6398",
"1400000US17031835100","Census Tract 8351; Cook County; Illinois","5585",
"1400000US17031835200","Census Tract 8352; Cook County; Illinois","2038",
"1400000US17031835500","Census Tract 8355; Cook County; Illinois","1584",
"1400000US17031835600","Census Tract 8356; Cook County; Illinois","898",
"1400000US17031835800","Census Tract 8358; Cook County; Illinois","1698",
"1400000US17031836000","Census Tract 8360; Cook County; Illinois","2338",
"1400000US17031836100","Census Tract 8361; Cook County; Illinois","1893",
"1400000US17031836200","Census Tract 8362; Cook County; Illinois","2178",
"1400000US17031836300","Census Tract 8363; Cook County; Illinois","1492",
"1400000US17031836400","Census Tract 8364; Cook County; Illinois","3621",
"1400000US17031836500","Census Tract 8365; Cook County; Illinois","1527",
"1400000US17031836600","Census Tract 8366; Cook County; Illinois","2929",
"1400000US17031836700","Census Tract 8367; Cook County; Illinois","2481",
"1400000US17031836800","Census Tract 8368; Cook County; Illinois","2645",
"1400000US17031836900","Census Tract 8369; Cook County; Illinois","1439",
"1400000US17031837000","Census Tract 8370; Cook County; Illinois","2042",
"1400000US17031837100","Census Tract 8371; Cook County; Illinois","1652",
"1400000US17031837300","Census Tract 8373; Cook County; Illinois","2489",
"1400000US17031837400","Census Tract 8374; Cook County; Illinois","1990",
"1400000US17031837800","Census Tract 8378; Cook County; Illinois","2837",
"1400000US17031838000","Census Tract 8380; Cook County; Illinois","2651",
"1400000US17031838100","Census Tract 8381; Cook County; Illinois","1821",
"1400000US17031838200","Census Tract 8382; Cook County; Illinois","1675",
"1400000US17031838300","Census Tract 8383; Cook County; Illinois","2580",
"1400000US17031838600","Census Tract 8386; Cook County; Illinois","1518",
"1400000US17031838700","Census Tract 8387; Cook County; Illinois","4132",
"1400000US17031838800","Census Tract 8388; Cook County; Illinois","3102",
"1400000US17031839000","Census Tract 8390; Cook County; Illinois","10435",
"1400000US17031839100","Census Tract 8391; Cook County; Illinois","8234",
"1400000US17031839200","Census Tract 8392; Cook County; Illinois","2749",
"1400000US17031839500","Census Tract 8395; Cook County; Illinois","1590",
"1400000US17031839600","Census Tract 8396; Cook County; Illinois","1729",
"1400000US17031839700","Census Tract 8397; Cook County; Illinois","4545",
"1400000US17031839800","Census Tract 8398; Cook County; Illinois","2686",
"1400000US17031839900","Census Tract 8399; Cook County; Illinois","4431",
"1400000US17031840000","Census Tract 8400; Cook County; Illinois","3001",
"1400000US17031840100","Census Tract 8401; Cook County; Illinois","3029",
"1400000US17031840200","Census Tract 8402; Cook County; Illinois","2497",
"1400000US17031840300","Census Tract 8403; Cook County; Illinois","4196",
"1400000US17031840400","Census Tract 8404; Cook County; Illinois","3369",
"1400000US17031840700","Census Tract 8407; Cook County; Illinois","3900",
"1400000US17031840800","Census Tract 8408; Cook County; Illinois","3332",
"1400000US17031841000","Census Tract 8410; Cook County; Illinois","1136",
"1400000US17031841100","Census Tract 8411; Cook County; Illinois","7356",
"1400000US17031841200","Census Tract 8412; Cook County; Illinois","4873",
"1400000US17031841300","Census Tract 8413; Cook County; Illinois","4173",
"1400000US17031841500","Census Tract 8415; Cook County; Illinois","2904",
"1400000US17031841700","Census Tract 8417; Cook County; Illinois","1509",
"1400000US17031841800","Census Tract 8418; Cook County; Illinois","2404",
"1400000US17031841900","Census Tract 8419; Cook County; Illinois","6500",
"1400000US17031842000","Census Tract 8420; Cook County; Illinois","2590",
"1400000US17031842100","Census Tract 8421; Cook County; Illinois","6650",
"1400000US17031842200","Census Tract 8422; Cook County; Illinois","4212",
"1400000US17031842300","Census Tract 8423; Cook County; Illinois","3529",
"1400000US17031842400","Census Tract 8424; Cook County; Illinois","3041",
"1400000US17031842500","Census Tract 8425; Cook County; Illinois","2644",
"1400000US17031842600","Census Tract 8426; Cook County; Illinois","4245",
"1400000US17031842800","Census Tract 8428; Cook County; Illinois","7637",
"1400000US17031842900","Census Tract 8429; Cook County; Illinois","2480",
"1400000US17031843000","Census Tract 8430; Cook County; Illinois","2880",
"1400000US17031843100","Census Tract 8431; Cook County; Illinois","1747",
"1400000US17031843200","Census Tract 8432; Cook County; Illinois","2422",
"1400000US17031843300","Census Tract 8433; Cook County; Illinois","1572",
"1400000US17031843400","Census Tract 8434; Cook County; Illinois","1524",
"1400000US17031843500","Census Tract 8435; Cook County; Illinois","6030",
"1400000US17031843600","Census Tract 8436; Cook County; Illinois","3089",
"1400000US17031843700","Census Tract 8437; Cook County; Illinois","2544",
"1400000US17031843800","Census Tract 8438; Cook County; Illinois","2000",
"1400000US17031843900","Census Tract 8439; Cook County; Illinois","3666",
"1400000US17031844600","Census Tract 8446; Cook County; Illinois","1776",
"1400000US17031844700","Census Tract 8447; Cook County; Illinois","2342",
"1400000US17031980000","Census Tract 9800; Cook County; Illinois","0",
"1400000US17031980100","Census Tract 9801; Cook County; Illinois","18",
"1400000US17031990000","Census Tract 9900; Cook County; Illinois","0",
