OBJECTID,SgmtEnd1,SgmtEnd2,Street,Owner,Manager,Miles,FacName,Sub_System,TrailType,TrailSurfa,Editor,Edtdate,Muni,TrailWdth,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Status,ShapeSTLength
2290,200th St,198th St,,Lynwood,Lynwood,0.16112924,,,Sidepath,Asphalt,,,Lynwood,6-8 ft,BENETHALLER,2021/04/26 16:31:44+00,BENETHALLER,2022/10/28 16:20:41+00,{A4DC0EEB-2023-472A-B3B1-856A9BA4E3DD},Existing,850.762413312286
2291,,Lake Lynwood Dr,,Lynwood,Lynwood,0.14231099,,,Trail,Asphalt,,,Lynwood,6-8 ft,BENETHALLER,2021/04/26 16:32:12+00,BENETHALLER,2022/04/13 20:22:39+00,{A9212139-24DD-4E3C-9071-3338DDCD0095},Existing,751.402006518187
2292,,,Longview Dr at Brainard Ave,IDOT,Countryside,0.01055436,,,Road Crossing,,,,Countryside,,BENETHALLER,2021/04/26 16:49:57+00,BENETHALLER,2022/04/13 20:22:39+00,{3F05EC43-897D-4510-8DD4-BA27CDA442C3},Existing,55.7270034505546
2293,59th St,Longview Dr,,IDOT,Countryside,0.19410644,,,Sidepath,Asphalt,,,Countryside,8-10 ft,BENETHALLER,2021/04/26 16:51:37+00,BENETHALLER,2022/10/28 16:20:41+00,{49E8F74F-2B71-4FA2-82FB-DE2B9D2FCF72},Existing,1024.88197718329
2294,,,59th St at Brainard Ave,IDOT,Counrtyside,0.01138382,,,Road Crossing,,,,Countryside,,BENETHALLER,2021/04/26 16:51:45+00,BENETHALLER,2022/04/13 20:22:39+00,{BBF295FE-A60E-429C-B315-EE2E1468E67A},Existing,60.1065447052669
2295,Barton Rd,59th St,,IDOT,Countryside,0.12706772,,,Sidepath,Asphalt,,,Countryside,8-10 ft,BENETHALLER,2021/04/26 16:51:58+00,BENETHALLER,2022/10/28 16:20:41+00,{661BBD37-734A-4E9C-8492-D4C71584DA7E},Existing,670.917558815654
2296,,,Terry Ln at S Brainard Ave,IDOT,Countryside,0.00727382,,,Road Crossing,,,,Countryside,,BENETHALLER,2021/04/26 16:52:19+00,BENETHALLER,2022/04/13 20:22:39+00,{E3DC5297-D6CF-4426-B789-994914448C72},Existing,38.4057622975544
2297,Longview Dr,Terry Ln,,IDOT,Countryside,0.06152344,,,Sidepath,Asphalt,,,Countryside,8-10 ft,BENETHALLER,2021/04/26 16:52:27+00,BENETHALLER,2022/10/28 16:20:41+00,{0B5CC377-58F9-4555-85DD-11609563B18E},Existing,324.843752586147
2298,,,Longview Dr at S Brainard Ave,IDOT,Countryside,0.00689795,,,Road Crossing,,,,Countryside,,BENETHALLER,2021/04/26 16:52:32+00,BENETHALLER,2022/04/13 20:22:39+00,{9E5A3845-A4AC-433C-B9B4-CD8471B14C2C},Existing,36.4211621470351
2299,Plainfield Rd,Longview Dr,,IDOT,Countryside,0.08899852,,,Sidepath,Asphalt,,,Countryside,8-10 ft,BENETHALLER,2021/04/26 16:52:40+00,BENETHALLER,2022/10/28 16:20:41+00,{9825B779-9D39-4EF3-97AD-BED4C42BC39C},Existing,469.912172166529
2300,,,Plainfield Rd at S Brainard Ave,IDOT,IDOT,0.01754741,,,Road Crossing,,,,Countryside,,BENETHALLER,2021/04/26 16:52:57+00,BENETHALLER,2022/04/13 20:22:39+00,{0245D917-7220-4DE6-A37F-6ECB44E97EEF},Existing,92.6503289225307
2301,55th St,Plainfield Rd,,IDOT,Countryside,0.10960249,,,Sidepath,Asphalt,,,Countryside,8-10 ft,BENETHALLER,2021/04/26 16:53:18+00,BENETHALLER,2022/10/28 16:20:41+00,{CD851021-EB1E-4A27-A9BE-222D4E6594E5},Existing,578.70116346975
2302,River Rd,Bryn Mawr Ave,,CC FP,CC FP,0.53995853,,,Trail,Asphalt,,,Chicago,10 ft,BENETHALLER,2021/04/28 20:43:48+00,BENETHALLER,2022/04/13 20:22:39+00,{6557A9A3-4578-48BA-967A-712EF4D5975F},Existing,2850.981014337
2303,,,Chatham St,Blue Island,Blue Island,0.04584787,Cal-Sag,,Greenway,Asphalt,,,Blue Island,12 ft,BENETHALLER,2021/04/30 18:34:22+00,BENETHALLER,2022/09/16 17:15:10+00,{BB33386B-2FF9-4258-A82A-5544B724D22E},Existing,242.076771287509
2304,,,Fulton St,Blue Island,Blue Island,0.01223329,,,Road Crossing,,,,Blue Island,,BENETHALLER,2021/04/30 18:34:27+00,BENETHALLER,2022/04/13 20:22:39+00,{AD16F04B-CF66-4AEE-97B4-50D2E66BD3F1},Existing,64.5917939022878
2305,,,Chatham St,Blue Island,Blue Island,0.05444889,Cal-Sag,,Greenway,Asphalt,,,Blue Island,12 ft,BENETHALLER,2021/04/30 18:34:35+00,BENETHALLER,2022/09/16 17:15:10+00,{FFE9DB70-C918-44E6-89A5-45207751083A},Existing,287.490148215606
2306,,,Grove St,Blue Island,Blue Island,0.01004951,Cal-Sag,,Road Crossing,,,,Blue Island,12 ft,BENETHALLER,2021/04/30 18:34:49+00,BENETHALLER,2022/04/13 20:22:39+00,{392D24D8-C300-4F37-8D89-33BAC02D7056},Existing,53.0614089930537
2307,,,Chatham St,Blue Island,Blue Island,0.0593806,Cal-Sag,,Greenway,Asphalt,,,Blue Island,12 ft,BENETHALLER,2021/04/30 18:36:19+00,BENETHALLER,2022/09/16 17:15:10+00,{06D0D8FC-7EDF-4A55-A42D-3B78AD74BA39},Existing,313.529591999528
2308,,,Vermont St,Blue Island,Blue Island,0.05073567,Cal-Sag,Vermont St Greenway,Greenway,Asphalt,,,Blue Island,12 ft,BENETHALLER,2021/04/30 18:36:30+00,BENETHALLER,2022/09/16 17:15:10+00,{41BCC687-5474-42A0-805E-D8129352C45B},Existing,267.884342448407
2309,Irving Ave,Irving Ave,Veront St,Blue Island,Blue Island,0.0406631,Cal-Sag,Vermont St Greenway,Greenway,Asphalt,,,Blue Island,12 ft,BENETHALLER,2021/04/30 18:36:35+00,BENETHALLER,2022/09/16 17:15:10+00,{E86242EE-8387-4EF6-8105-4AF581C65D87},Existing,214.701182684978
2310,Western Ave,Irving Ave,Vermont St,Blue Island,Blue Island,0.13571002,Cal-Sag,Vermont St Greenway,Greenway,Asphalt,,,Blue Island,12 ft,BENETHALLER,2021/04/30 18:37:01+00,BENETHALLER,2022/09/16 17:15:10+00,{B6701E1D-8A33-4FDC-BD8F-CEFFF9918321},Existing,716.548898240651
2311,,,,Blue Island,Blue Island,0.01445874,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:37:07+00,BENETHALLER,2022/09/16 17:15:10+00,{3A26767D-2D32-4F51-BB54-B5AAD3C7E33E},Existing,76.3421297029244
2312,,,,Blue Island,Blue Island,0.05743357,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:37:22+00,BENETHALLER,2022/09/16 17:15:10+00,{5FB684F7-2A67-4AF1-9DD5-81BDC323C2B0},Existing,303.24923176062
2313,,,,Blue Island,Blue Island,0.00896578,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:37:28+00,BENETHALLER,2022/09/16 17:15:10+00,{21C30F44-47D2-4C7E-BD3F-23466A0282FA},Existing,47.3393417297521
2314,,,,Blue Island,Blue Island,0.05177622,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:37:33+00,BENETHALLER,2022/09/16 17:15:10+00,{7C07413E-6292-47B6-85A6-0EF45320B056},Existing,273.378441602765
2315,,,,Blue Island,Blue Island,0.00917613,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:37:45+00,BENETHALLER,2022/09/16 17:15:10+00,{0FBF859E-7D25-49D7-B3F0-166562BA47EB},Existing,48.4499832436762
2316,,,,Blue Island,Blue Island,0.05090279,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:37:50+00,BENETHALLER,2022/09/16 17:15:10+00,{E6638608-3F1E-44CC-A690-8C6E12279B51},Existing,268.766735378992
2317,,,,Blue Island,Blue Island,0.00918393,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:37:55+00,BENETHALLER,2022/09/16 17:15:10+00,{E98CDCCE-F978-4248-A6B9-183326172DA9},Existing,48.4911299074699
2318,,,,Blue Island,Blue Island,0.04586799,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,12 ft,BENETHALLER,2021/04/30 18:38:07+00,BENETHALLER,2022/09/16 17:15:10+00,{B2798ED4-B344-486C-BB40-80E932EEF535},Existing,242.182995843278
2319,,,,Blue Island,Blue Island,0.00983121,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:38:12+00,BENETHALLER,2022/09/16 17:15:10+00,{44AF8B06-4DEC-4FF9-9440-5F07B316C17E},Existing,51.9088123690236
2320,,,,Blue Island,Blue Island,0.05424172,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:38:17+00,BENETHALLER,2022/09/16 17:15:10+00,{CFCADB86-69EE-4A9C-9071-2166459921CA},Existing,286.396287645529
2321,,,,Blue Island,Blue Island,0.00987781,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:38:29+00,BENETHALLER,2022/09/16 17:15:10+00,{6F550130-9922-43E1-9ED9-30098E819801},Existing,52.1548383317047
2322,,,,Blue Island,Blue Island,0.26138683,Cal-Sag,Vermont St Greenway,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:38:56+00,BENETHALLER,2022/09/16 17:15:10+00,{D43E412A-342E-4AA6-9E86-C7C9C2298B2F},Existing,1380.12247518398
2323,,,,Blue Island,Blue Island,0.10124729,Cal-Sag,,Greenway,,,,Blue Island,,BENETHALLER,2021/04/30 18:39:12+00,BENETHALLER,2022/09/16 17:15:10+00,{EA0B9A58-7EEB-4C5F-BE0A-FE51FC2D656B},Existing,534.585692053504
2324,,,Meecham Rd,Schaumburg,Schaumburg,0.02915616,Schaumburg Bike System,Progress Way Sidepath,Road Crossing,,,,Schaumburg,,BENETHALLER,2021/05/03 14:11:41+00,BENETHALLER,2022/04/13 20:22:39+00,{69E31C28-8A93-4519-A058-12AA254C69F4},Existing,153.944531322365
2325,Parkside Dr,Meecham Rd,,Schaumburg,Schaumburg,0.24416401,Schaumburg Bike System,Progress Pkwy Sidepath,Sidepath,,,,Schaumburg,10 ft,BENETHALLER,2021/05/03 14:12:19+00,BENETHALLER,2022/10/28 16:20:41+00,{40A7231F-482B-44DF-887E-80557B1B860E},Existing,1289.18599315744
2326,,,Parkside Dr,Schaumburg,Schaumburg,0.01627419,Schaumburg Bike System,Progress Pkwy Sidepath,Road Crossing,,,,Schaumburg,,BENETHALLER,2021/05/03 14:12:46+00,BENETHALLER,2022/04/13 20:22:39+00,{55CD55FF-E87F-47D9-9207-27F064545889},Existing,85.9277441531546
2327,,,,Schaumburg,Schaumburg,0.4923186,Schaumburg Bike System,Progress Pkwy Sidepath,Sidepath,,,,Schaumburg,10 ft,BENETHALLER,2021/05/03 14:14:28+00,BENETHALLER,2022/10/28 16:20:41+00,{B3724A0D-65DF-4058-A584-B7557CCF5997},Existing,2599.44222726257
2328,,,,Schaumburg,Schaumburg,0.01785634,Schaumburg Bike System,Progress Pkwy Sidepath,Road Crossing,,,,Schaumburg,,BENETHALLER,2021/05/03 14:14:44+00,BENETHALLER,2022/04/13 20:22:39+00,{18FFAFD6-22FD-4647-A302-EDC34D1D80D4},Existing,94.2814529749224
2329,Algonquin Rd,Arbor Dr,,Schaumburg,Schaumburg,0.160461,Schaumburg Bike System,Progress Pkwy Sidepath,Sidepath,,,,Schaumburg,10 ft,BENETHALLER,2021/05/03 14:15:25+00,BENETHALLER,2022/10/28 16:20:41+00,{E78BF869-911C-41E9-9E32-5C210BAAC1F9},Existing,847.234071116948
2330,,,Plum Grove Rd,Schaumburg,Schaumburg,0.01452896,Schaumburg Bike System,Remington Rd Sidepath,Road Crossing,,,,Schaumburg,8 ft,BENETHALLER,2021/05/03 16:36:56+00,BENETHALLER,2022/09/14 14:51:56+00,{17B4EB8D-F635-4362-97D0-1ED58B487AE0},Existing,76.7129165493989
2331,Country Club Ln,Wise Road,,Schaumburg,Schaumburg,0.18028198,Schaumburg Bike System,,Trail,,,,Schaumburg,8 ft,BENETHALLER,2021/05/04 20:59:22+00,BENETHALLER,2022/04/13 20:22:39+00,{50BF78F3-56E1-4944-BA0C-1B1A70CFE678},Existing,951.888833531387
2332,,,Lawrence Dr,CDOT,CDOT,0.02368156,Lakefront Trail,,Road Crossing,,,,Chicago,,BENETHALLER,2021/05/05 21:26:08+00,BENETHALLER,2022/04/13 20:22:39+00,{075A31C3-6CF6-4835-8E57-CEF7835977DB},Existing,125.038624107691
2333,,Lawrence Dr,,CPD,CPD,0.55823195,Lakefront Trail,Main Stem,Trail,,,,Chicago,10-12 ft,BENETHALLER,2021/05/05 21:30:25+00,BENETHALLER,2022/04/13 20:22:39+00,{BF22EE66-93B8-4D16-BF55-EFFD8F1DBDBF},Existing,2947.46469194992
2334, , , ,CPD,CPD,0.04030849,Lakefront Trail,Lincoln Park Spurs,Trail, , ,1899/12/30 00:00:00+00,Chicago, ,BENETHALLER,2021/05/05 21:31:32+00,BENETHALLER,2022/04/13 20:22:39+00,{6F4E5C31-D2DC-42C4-BF0B-BE49D88D7EF6},Existing,212.828827202873
2335,W Lawrence Ave,W LaSalle Dr, ,CPD,CPD,4.64966825,Lakefront Trail,Main Stem,Trail, , ,,Chicago, ,BENETHALLER,2021/05/05 21:34:06+00,BENETHALLER,2022/04/13 20:22:39+00,{F6451B7A-8A7F-4ADF-AF59-059830B97E1E},Existing,24550.2483365604
2336,,,W LaSalle Dr,CDOT,CDOT,0.00973173,Lakefront Trail,Main Stem,Road Crossing, , ,,Chicago, ,BENETHALLER,2021/05/05 21:34:13+00,BENETHALLER,2022/04/13 20:22:39+00,{966A5BE9-EEFE-4BA2-87EF-13B74FA25E66},Existing,51.3835476349648
2337,W Lawrence Ave,W LaSalle Dr, ,CPD,CPD,0.32826373,Lakefront Trail,Main Stem,Trail, , ,,Chicago, ,BENETHALLER,2021/05/05 21:44:07+00,BENETHALLER,2022/04/13 20:22:39+00,{5AF9C8EF-502B-49BB-A7F4-A1F5EEF83726},Existing,1733.23250862831
2338,W Lawrence Ave,W LaSalle Dr, ,CPD,CPD,0.09732691,Lakefront Trail,Main Stem,Trail, , ,,Chicago, ,BENETHALLER,2021/05/05 21:46:04+00,BENETHALLER,2022/04/13 20:22:39+00,{33687F15-1189-47C4-B934-7D4D2AC5BC04},Existing,513.886074961278
2339,Bode Rd,Hamilton Pl,,Schaumburg,Schaumburg,0.08161234,Schaumburg Bike System,,Sidepath,,,,Schaumburg,,BENETHALLER,2021/05/05 22:12:19+00,BENETHALLER,2022/10/28 16:20:41+00,{F3B011B2-F996-46D0-9678-F0D73B9CADD0},Existing,430.913135900544
2340,,,Hamilton Pl,Schaumburg,Schaumburg,0.0113625,Schaumburg Bike System,,Road Crossing,,,,Schaumburg,,BENETHALLER,2021/05/05 22:12:27+00,BENETHALLER,2022/04/13 20:22:39+00,{B35C55ED-9381-4BD6-9E95-56E4BF5EE4F1},Existing,59.9939779307317
2341,,,Winnsboro Ct,Schaumburg,Schaumburg,0.00839513,Schaumburg Bike System,,Road Crossing,,,,Schaumburg,,BENETHALLER,2021/05/05 22:52:20+00,BENETHALLER,2022/04/13 20:22:39+00,{9D603C15-21B5-402A-B2CD-48E1E0305BAF},Existing,44.3262609782564
2342,,,Charleston Dr,Schaumburg,Schaumburg,0.00963733,Schaumburg Bike System,,Road Crossing,,,,Schaumburg,,BENETHALLER,2021/05/05 23:13:37+00,BENETHALLER,2022/04/13 20:22:39+00,{FFA972D2-2EE4-4068-9F0F-FA19B8621413},Existing,50.8851067996877
2343,,179th,,Tinley Park,Tinley Park,0.06207652,,,Sidepath,,,,Tinley Park,,PETERDIRKS,2021/04/20 16:49:37+00,BENETHALLER,2022/10/28 16:20:41+00,{2042926F-CDFF-4A35-AD23-110AFB65366B},Existing,327.764003727584
2344,,,179th St,Tinley Park,Tinley Park,0.00590675,,,Road Crossing,,,,Tinley Park,,PETERDIRKS,2021/04/20 16:49:50+00,BENETHALLER,2022/04/13 20:22:39+00,{76DE3734-9303-4B01-AB34-BFCE89BCE811},Existing,31.187623723452
2345,,,,IDOT,Orland Park,0.53045609,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:00:11+00,BENETHALLER,2022/10/28 16:20:41+00,{FB987A90-E35F-4EEB-9852-8D6647F7C3FB},Existing,2800.80813654181
2346,115th Ct,115th Ave,,IDOT,Orland Park,0.05425282,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:00:24+00,BENETHALLER,2022/10/28 16:20:41+00,{28A1D0E9-78D3-444F-A717-2520B829656A},Existing,286.454899622578
2347,115th Ave,114th Ct,,IDOT,Orland Park,0.05443289,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:00:45+00,BENETHALLER,2022/10/28 16:20:41+00,{6FA29C15-4F5E-424B-B435-52289F2FD987},Existing,287.405670572782
2348,114th Ct,114th Ave,,IDOT,Orland Park,0.05147374,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:01:13+00,BENETHALLER,2022/10/28 16:20:41+00,{F19C74A2-DBAD-435E-90C0-2D3B32F379E5},Existing,271.781328432005
2349,114th Ave,113th Ct,,IDOT,Orland Park,0.05121823,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:01:32+00,BENETHALLER,2022/10/28 16:20:41+00,{E665E240-5A57-40A1-AA6D-051F28597961},Existing,270.432274563135
2350,113th Ct,113th Ave,,IDOT,Orland Park,0.05382787,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:02:01+00,BENETHALLER,2022/10/28 16:20:41+00,{E5DBA82A-E74A-4978-B37E-2C7BC43378D4},Existing,284.211175707604
2351,113th Ave,Wolf Rd,,IDOT,Orland Park,0.10804517,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:02:43+00,BENETHALLER,2022/10/28 16:20:41+00,{63D4EC9B-DDF6-4E3E-866E-EAC980BE39D9},Existing,570.478514626722
2352,Will Cook Rd,118th Ave,,IDOT,Orland Park,0.22010296,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:03:49+00,BENETHALLER,2022/10/28 16:20:41+00,{312DE1A3-0984-4A3A-B31C-9E1AD05A1BD5},Existing,1162.143618395
2353,118th Ave,Wolf Rd,,IDOT,Orland Park,0.72533732,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:05:18+00,BENETHALLER,2022/10/28 16:20:41+00,{15424646-3121-4EC1-A39D-45FFFD12DE41},Existing,3829.78103515298
2354,159th St,,Wolf Rd,IDOT,Orland Park,0.11211953,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:09:13+00,BENETHALLER,2022/10/28 16:20:41+00,{B186B4C2-E80D-434C-B59C-ABF30044C537},Existing,591.991110127486
2355,159th St,158th St,Wolf Rd,IDOT,Orland Park,0.11037856,,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/21 16:10:38+00,BENETHALLER,2022/10/28 16:20:41+00,{3A385D24-B171-4845-B373-010196A25BD6},Existing,582.798771895662
2356,Hassel Rd,Higgins Rd,Barrington Rd,IDOT,Hoffman Estates,0.1146117,,,Sidepath,,,,Hoffman Estates,,PETERDIRKS,2021/04/21 19:24:51+00,BENETHALLER,2022/10/28 16:20:41+00,{CBF8D72C-4882-4B22-BEF4-6DFFC880E5AB},Existing,605.14975
2357,,,Barrington Rd at Hassell Rd,IDOT,IDOT,0.02832708,,,Road Crossing,,,,Hoffman Estates,,PETERDIRKS,2021/04/21 19:26:29+00,BENETHALLER,2022/04/13 20:22:39+00,{CD4417E3-9D2D-432D-8AB8-FBF83FA69EEE},Existing,149.566989509842
2358,,,Hassell Rd,Hoffman Estates,Hoffman Estates,0.02454427,,,Road Crossing,,,,Hoffman Estates,,PETERDIRKS,2021/04/21 19:27:00+00,BENETHALLER,2022/04/13 20:22:39+00,{7A2978D6-C1E7-475B-AC60-9A7EFA52D104},Existing,129.593743942084
2359,Wolf Rd,108th Ave,,IDOT,Orland Park,0.47046337,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:13:47+00,BENETHALLER,2022/10/28 16:20:41+00,{2AF7B4C6-3BCC-4BAA-827C-7661AD700709},Existing,2484.04660370387
2360,159th St,160th St,108th Ave,DoTH,DoTH,0.11613132,,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:15:07+00,BENETHALLER,2022/10/28 16:20:41+00,{35C5CD9C-701A-43BC-992B-6F3B304343F3},Existing,613.173365521679
2361,108th Ave,RR,,IDOT,Orland Park,0.25109035,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:16:42+00,BENETHALLER,2022/10/28 16:20:41+00,{52499E2A-0AC3-48B2-BC22-4B94A8351BA6},Existing,1325.7570638338
2362,RR,104th Ave,,IDOT,Orland Park,0.21442022,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:17:26+00,BENETHALLER,2022/10/28 16:20:41+00,{68901646-6E61-41B9-9EA0-E073382A533C},Existing,1132.13877597841
2363,104th Ave,Ravinia Ave,,IDOT,Orland Park,0.62338073,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:18:27+00,BENETHALLER,2022/10/28 16:20:41+00,{AC454C20-D565-42CD-A55A-85A523791E4A},Existing,3291.45025368641
2364,159th St,,,Orland Park,Orland Park,0.26597202,,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:20:39+00,BENETHALLER,2022/10/28 16:20:41+00,{AE89501E-474D-41DE-80AA-5B13740F4CF7},Existing,1404.33228997112
2365,Ravinia Ave,LaGrange Rd,159th St,IDOT,IDOT,0.32986183,,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:23:53+00,BENETHALLER,2022/10/28 16:20:41+00,{8704FFE8-0418-43C9-A62C-ED470EA10484},Existing,1741.67045148912
2366,159th St,159th St,,Orland Park,Orland Park,0.02316855,Orland Park System,Humphrey Bike Trail,Trail,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:26:01+00,BENETHALLER,2022/04/13 20:22:39+00,{8FC9B91B-08A7-452D-B82E-3AF5C8FC656D},Existing,122.32994549395
2367,,159th St,,IDOT,IDOT,0.01524832,,,Trail,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:26:59+00,BENETHALLER,2022/04/13 20:22:39+00,{B14F2C16-A1C0-4348-952C-F6A8FA8C8A1C},Existing,80.5111223267458
2368,RR,Park Station Blvd,,IDOT,Orland Park,0.09856886,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:27:38+00,BENETHALLER,2022/10/28 16:20:41+00,{A2D4D7DA-114B-429B-A260-7A5CF1EE0D82},Existing,520.44360118797
2369,Park Station Blvd,108th Ave,,IDOT,Orland Park,0.13241851,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:28:13+00,BENETHALLER,2022/10/28 16:20:41+00,{151F3629-E8E6-4CA0-BB11-C4B76399384F},Existing,699.169757286862
2370,108th Ave,Wolf Rd,,IDOT,Orland Park,0.47266609,Orland Park System,,Sidepath,Asphalt,,,Orland Park,,PETERDIRKS,2021/04/22 16:30:24+00,BENETHALLER,2022/10/28 16:20:41+00,{FFF984C8-D2CC-4790-9714-E7D9D1D37732},Existing,2495.67696843332
2371,,,118th Ave at W 159th St,IDOT,Orland Park,0.01050213,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:35:30+00,BENETHALLER,2022/04/13 20:22:39+00,{E65A5E3F-555C-4809-888A-B250FB260A4F},Existing,55.451248487551
2372,,,115th Ct at W 159th St,IDOT,Orland Park,0.00821696,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:36:07+00,BENETHALLER,2022/04/13 20:22:39+00,{563081CF-813F-4034-BF89-9FC6FC32C989},Existing,43.3855561198439
2373,,,115th Ave at W 159th St,IDOT,Orland Park,0.0111996,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:36:36+00,BENETHALLER,2022/04/13 20:22:39+00,{41A521BE-8D39-477E-8DE2-092D41AA8CAD},Existing,59.1338661598887
2374,,,114th Ct at W 159th St,IDOT,Orland Park,0.01013706,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:37:59+00,BENETHALLER,2022/04/13 20:22:39+00,{6DB7293D-F59B-42BC-8942-7839DB985E22},Existing,53.5236510085144
2375,,,114th Ave at W 159th St,IDOT,Orland Park,0.0093677,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:38:19+00,BENETHALLER,2022/04/13 20:22:39+00,{AAB80A55-2FE6-420D-B89E-631A3072C905},Existing,49.4614445458531
2376,,,113th Ct at W 159th St,IDOT,Orland Park,0.01074983,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:38:48+00,BENETHALLER,2022/04/13 20:22:39+00,{0BC67B0F-FC7D-4375-B677-335247556ACD},Existing,56.7590852701409
2377,,,159th St at Will Cook Rd,IDOT,Orland Park,0.02476973,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:39:41+00,BENETHALLER,2022/04/13 20:22:39+00,{9AB22F44-6940-4435-8884-22D26C423546},Existing,130.784159915357
2378,,,159th St at 113th Ct,IDOT,Orland Park,0.02056132,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:40:07+00,BENETHALLER,2022/04/13 20:22:39+00,{6F86A74B-F289-4907-9DC3-73E2CA5E7846},Existing,108.563750449045
2379,,,113th Ave at W 159th St,IDOT,Orland Park,0.00800012,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:40:28+00,BENETHALLER,2022/04/13 20:22:39+00,{C06DEE61-2029-4A0F-97DA-EBA22262B15A},Existing,42.240625
2380,,,159th St at Wolf Rd west side,IDOT,Orland Park,0.02415105,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:41:25+00,BENETHALLER,2022/04/13 20:22:39+00,{79E35BAC-8834-4758-849D-6FF889CE427D},Existing,127.517561610279
2381,,,159th St right turn land at Wolf Rd south side,IDOT,Orland Park,0.00835785,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:41:48+00,BENETHALLER,2022/04/13 20:22:39+00,{DFF014F2-850F-4A87-B13B-FFF1DE9A1C2A},Existing,44.1294707028718
2382,,,Wolf Rd at 159th St north side,IDOT,Orland Park,0.02587538,Orland Park System,,Road Crossing,,,,Orland Park,,PETERDIRKS,2021/04/22 16:42:18+00,BENETHALLER,2022/04/13 20:22:39+00,{F0BFDB87-6628-473C-AF45-8B1D164B9B1E},Existing,136.622004519141
