GEO_ID,Census Tract Name,% population (25+) with <9 years of education,% population (25+) with at least a high school diploma,Unemployment rate (civilian labor force 16+),% families below the poverty level,median home value,median gross rent,Median Family Income,% population below 150% of the poverty threshold,median monthly mortgage,% single-parent households with children < 18,% owner-occupied housing units,% occupied housing units without complete plumbing,% households without a motor vehicle,% households without a telephone,% households with >1 person per room,% employed persons (16+) in white-collar occupations,log ratio low-to-high income,Area Deprivation Index (ADI),census_tract,Tree_Canopy,Affordable_Housing,Parks,Transit_Stop,Bike_Miles,Wifi_Hotspots,School_Density,Library_Count,Small_Business,Food_Access,Tract_Area_SqMi,Population
1400000US17031060900,Census Tract 609; Cook County; Illinois,59,6229,6.9,6.5,250000.0,1543.0,79016.0,6.5,2314.0,,51.8,0.0,38.8,0.0,1.6,63.0,-0.002,91.15778243108616,17031060900,22.919553204989924,48.4234,638.1892,29.561,6.693,14.5914,5.631,2.815,47.8604,5.3491,0.2056,7104
1400000US17031061000,Census Tract 610; Cook County; Illinois,32,1533,2.5,5.2,575700.0,2211.0,121332.0,5.2,3330.0,,27.7,0.0,35.0,0.0,0.0,70.1,-0.033,78.55947052080933,17031061000,24.16915619662487,178.5871,54.036,8.776,7.7729,44.9102,21.939,13.164,170.2501,6.5818,0.0668,2279
1400000US17031061100,Census Tract 611; Cook County; Illinois,0,975,1.0,3.2,608700.0,1950.0,117330.0,3.2,3206.0,,32.9,2.8,41.9,2.8,0.0,71.9,-0.201,81.80662603630144,17031061100,19.98289427470788,301.3899,57.1623,36.576,4.4734,44.9102,29.261,21.946,228.237,27.0666,0.0668,1367
1400000US17031061200,Census Tract 612; Cook County; Illinois,6,1356,0.4,0.0,851300.0,2071.0,122857.0,0.0,,,40.0,0.0,30.5,0.0,0.7,59.8,-0.091,77.01008815703655,17031061200,29.77103312185094,234.472,30.6508,15.528,2.5377,29.6736,31.056,15.528,86.4389,17.0807,0.0674,1932
1400000US17031061500,Census Tract 615; Cook County; Illinois,5,1338,1.2,9.5,708300.0,1909.0,128958.0,9.5,,,41.9,0.6,23.6,0.0,0.5,71.4,0.198,83.09401384812791,17031061500,34.64408356165067,176.4051,22.2867,5.565,3.519,63.4921,27.824,16.694,68.4474,8.9037,0.063,1797
1400000US17031061800,Census Tract 618; Cook County; Illinois,0,984,8.3,0.0,479100.0,1642.0,85139.0,0.0,3158.0,,22.0,0.0,61.7,0.0,0.6,66.6,0.059,91.33668471263243,17031061800,24.402584530535595,158.8963,949.4366,57.088,22.4473,94.0439,38.059,19.029,68.5062,13.3206,0.0319,1051
1400000US17031061901,Census Tract 619.01; Cook County; Illinois,0,3187,3.0,29.1,298200.0,1583.0,73769.0,29.1,2277.0,,20.0,0.0,68.6,0.0,2.7,75.8,0.119,108.81076281794832,17031061901,25.47383923946417,76.9655,1390.2562,13.793,17.8091,47.4684,5.517,5.517,63.4483,12.6897,0.0632,3625
1400000US17031061902,Census Tract 619.02; Cook County; Illinois,18,3824,1.0,11.0,395500.0,1970.0,95705.0,13.6,3570.0,,31.9,0.0,44.5,0.0,0.5,70.4,-0.1,84.00169070226731,17031061902,14.018571316310297,58.7353,836.4674,21.436,8.1979,16.1464,4.287,4.287,22.0793,0.2144,0.1858,4665
1400000US17031062000,Census Tract 620; Cook County; Illinois,0,2272,1.0,5.5,565300.0,1822.0,121375.0,5.5,,,21.1,0.0,45.4,0.0,0.0,75.9,0.015,85.04321072910786,17031062000,27.375449397479496,116.7781,41.1554,24.622,9.9217,34.6821,10.552,7.035,116.4263,18.994,0.0865,2843
1400000US17031062100,Census Tract 621; Cook County; Illinois,0,2547,1.3,5.4,626500.0,2058.0,103462.0,5.4,3329.0,,26.3,0.0,51.6,0.0,0.6,68.1,-0.107,80.42565034356085,17031062100,24.243814515359656,41.6558,6.6436,23.579,9.1292,31.7797,10.479,7.86,270.1074,32.7482,0.0944,3817
1400000US17031062200,Census Tract 622; Cook County; Illinois,0,2151,3.5,1.7,678600.0,2392.0,197159.0,1.7,3619.0,,55.9,1.6,20.1,0.0,0.7,75.7,-0.201,62.307579979326576,17031062200,28.952157949941736,98.9519,14.177,3.083,7.3585,42.508,15.413,12.33,152.5894,12.947,0.0941,3244
1400000US17031062300,Census Tract 623; Cook County; Illinois,0,964,0.4,2.3,1145500.0,2342.0,,2.3,,,57.4,0.0,13.0,0.0,0.0,73.7,,71.08901731725634,17031062300,31.04436918573022,139.772,18.7834,17.996,1.5472,31.6957,23.995,17.996,88.1824,10.7978,0.0631,1667
1400000US17031062400,Census Tract 624; Cook County; Illinois,36,1196,3.9,0.0,789200.0,2012.0,152361.0,0.0,3772.0,,52.2,0.0,27.4,0.0,0.9,68.0,-0.131,68.45915756218837,17031062400,29.132929748491403,132.098,16.3251,11.955,0.0,31.7965,23.909,11.955,86.6707,10.1614,0.0629,1673
1400000US17031062500,Census Tract 625; Cook County; Illinois,18,1020,3.6,4.7,566700.0,1946.0,203333.0,7.0,3270.0,,66.5,3.0,25.2,0.0,0.0,73.7,-0.116,71.72832354109057,17031062500,26.168557808613883,100.2985,11.6241,11.94,0.0,32.1543,29.851,5.97,175.5224,31.6418,0.0622,1675
1400000US17031062600,Census Tract 626; Cook County; Illinois,30,1511,3.1,2.2,829400.0,2067.0,210536.0,2.2,,,68.4,0.0,10.5,0.0,0.6,74.9,-0.125,65.52751891246135,17031062600,23.53935435655952,141.3,17.9884,20.186,2.9789,15.6986,20.186,8.074,140.0888,8.8817,0.1274,2477
1400000US17031062700,Census Tract 627; Cook County; Illinois,20,2352,4.0,0.0,670900.0,2174.0,146979.0,0.0,3744.0,,46.6,1.1,24.8,0.0,0.0,74.8,0.047,68.06406411681256,17031062700,26.402723524188925,73.7733,26.503,27.073,0.0,15.9363,20.305,10.152,180.7107,21.9966,0.1255,2955
1400000US17031062800,Census Tract 628; Cook County; Illinois,38,2531,2.3,1.1,741400.0,2198.0,190139.0,2.9,,,45.3,0.0,16.0,0.0,0.0,78.9,-0.103,67.5483692419856,17031062800,30.3020752367283,59.2054,11.8667,10.387,0.0,23.8663,10.387,7.79,102.8304,18.4368,0.1257,3851
1400000US17031062900,Census Tract 629; Cook County; Illinois,0,3180,1.9,2.2,697600.0,2217.0,169906.0,2.2,3377.0,,48.2,0.0,24.8,0.0,0.0,71.5,-0.153,65.24312671907799,17031062900,33.4582039054939,56.0,20.4833,4.848,4.3889,23.8474,7.273,7.273,53.3333,6.7879,0.1258,4125
1400000US17031063000,Census Tract 630; Cook County; Illinois,16,2514,6.8,2.9,604500.0,1935.0,102040.0,2.9,3575.0,,28.4,0.0,40.9,0.0,0.0,68.2,-0.294,79.49949966472266,17031063000,23.373618735879774,77.5534,11.2391,32.192,10.933,7.9872,11.706,8.78,121.1589,27.5095,0.1252,3417
1400000US17031063100,Census Tract 631; Cook County; Illinois,48,1645,3.4,2.9,577900.0,1618.0,94948.0,2.9,3277.0,,24.8,0.0,63.2,1.6,0.0,75.3,-0.113,86.41317292131453,17031063100,24.78090699514624,105.6397,13.9885,42.088,16.6094,16.1812,16.835,8.418,146.0438,37.4579,0.0618,2376
1400000US17031063200,Census Tract 632; Cook County; Illinois,31,5603,4.0,0.0,352200.0,1777.0,79782.0,0.0,2549.0,,35.1,0.0,52.3,0.4,0.6,74.9,-0.407,83.16833406782345,17031063200,20.69486404736824,28.9855,779.5454,20.29,11.0245,5.7537,2.899,1.449,42.4638,5.2174,0.1738,6900
1400000US17031063301,Census Tract 633.01; Cook County; Illinois,66,2099,4.1,15.8,276000.0,1630.0,66901.0,25.4,2452.0,,11.9,0.0,62.1,0.0,3.7,72.2,-0.059,106.92038643709984,17031063301,25.27175920309768,68.1257,488.8416,10.589,18.6772,27.4725,7.06,7.06,74.1264,22.2379,0.0364,2833
1400000US17031063302,Census Tract 633.02; Cook County; Illinois,0,3491,4.5,3.1,491400.0,1766.0,98219.0,5.5,2960.0,,28.1,0.0,57.4,0.0,3.5,76.3,-0.087,85.89086525993409,17031063302,24.45602435326945,41.7304,2049.5351,17.479,28.1972,21.1416,4.37,2.185,31.0247,4.1512,0.0473,4577
1400000US17031063303,Census Tract 633.03; Cook County; Illinois,0,1202,6.0,6.4,317900.0,2401.0,107639.0,6.4,2373.0,,54.5,0.0,45.5,1.5,1.8,70.8,-0.146,88.24000491731998,17031063303,26.72308538281159,138.9325,1639.4832,15.699,18.758,10.8696,15.699,7.849,21.978,4.7096,0.092,1274
1400000US17031063400,Census Tract 634; Cook County; Illinois,8,1496,3.1,0.0,640600.0,1644.0,86979.0,0.0,3609.0,,23.9,0.0,46.2,0.0,0.4,73.1,-0.118,81.1568516744148,17031063400,21.53603114946827,105.089,8.8596,33.099,17.3984,16.2602,12.412,8.275,197.7658,42.2011,0.0615,2417
1400000US17031070101,Census Tract 701.01; Cook County; Illinois,62,3299,0.4,13.3,490100.0,1622.0,83614.0,13.3,3270.0,,38.0,0.0,51.2,0.0,0.0,74.6,-0.129,87.48739005128249,17031070101,24.27316595200796,58.2594,873.1391,23.975,9.764,0.0,4.795,4.795,59.9377,15.8235,0.2716,4171
1400000US17031070102,Census Tract 701.02; Cook County; Illinois,18,2435,0.7,0.0,744300.0,1497.0,110577.0,0.0,3092.0,,37.1,0.8,37.7,0.8,0.8,66.6,-0.173,78.42187210778155,17031070102,21.812611972067856,79.9869,1452.0283,13.059,21.8007,0.0,6.53,6.53,106.4316,19.2622,0.0474,3063
1400000US17031070103,Census Tract 701.03; Cook County; Illinois,0,1100,1.8,0.0,,1663.0,73581.0,0.0,2792.0,,7.1,0.0,62.8,0.0,0.0,68.1,-0.108,93.6573329271006,17031070103,31.35071989796508,130.6233,1139.7526,10.84,16.0053,0.0,10.84,10.84,86.7209,18.9702,0.0269,1845
1400000US17031070200,Census Tract 702; Cook County; Illinois,11,2944,6.2,8.1,704300.0,1927.0,109000.0,8.1,3770.0,,29.5,0.0,35.1,0.0,1.2,69.4,-0.137,78.6631820979747,17031070200,29.44822273924925,58.3333,135.436,21.429,9.7718,7.57,11.905,4.762,88.8095,21.4286,0.1321,4200
1400000US17031070300,Census Tract 703; Cook County; Illinois,0,2176,3.1,8.1,633900.0,2696.0,156898.0,8.1,3837.0,,38.6,0.0,33.5,0.9,3.3,69.6,-0.181,70.98668091098233,17031070300,30.251940161296066,56.7947,35.0764,18.395,12.1786,7.9808,9.198,4.599,149.4596,25.0632,0.1253,4349
1400000US17031070400,Census Tract 704; Cook County; Illinois,57,2018,1.3,0.0,809500.0,2136.0,192955.0,0.0,,,46.0,0.0,32.3,0.0,0.8,72.6,-0.021,69.29050512325662,17031070400,33.3533664281138,22.4615,57.6768,12.308,3.9873,15.9744,12.308,9.231,74.1538,8.9231,0.1252,3250
1400000US17031070500,Census Tract 705; Cook County; Illinois,91,2241,3.2,8.2,840600.0,2013.0,207076.0,8.2,,,55.8,0.0,20.6,2.7,0.0,66.6,-0.148,72.5926106697678,17031070500,30.371625466342127,0.301,95.8477,9.031,4.1882,16.9492,12.041,9.031,36.1228,2.1072,0.118,3322
1400000US17031070600,Census Tract 706; Cook County; Illinois,30,2263,3.0,0.0,838100.0,3433.0,249531.0,2.9,3861.0,,64.1,0.0,7.1,0.0,0.9,66.1,0.025,47.60538211214016,17031070600,30.386748052239867,15.3668,58.5601,14.497,5.6959,15.0943,11.598,5.799,61.1772,7.8284,0.1325,3449
1400000US17031070700,Census Tract 707; Cook County; Illinois,137,2600,1.5,3.1,631400.0,2117.0,143955.0,4.5,3967.0,,52.9,0.9,18.0,3.4,0.7,70.9,-0.004,70.63653889979518,17031070700,19.368339409998907,49.7432,25.1024,32.441,14.7469,3.686,13.517,8.11,79.2106,11.6248,0.2713,3699
1400000US17031071000,Census Tract 710; Cook County; Illinois,6,1624,15.3,0.0,1010200.0,2026.0,179438.0,0.0,,,55.3,0.0,27.2,0.0,0.0,72.9,-0.072,71.97343583018991,17031071000,35.279677614897125,15.8366,51.3618,4.59,9.4147,15.9617,11.476,2.295,56.0018,4.1313,0.1253,4357
1400000US17031071100,Census Tract 711; Cook County; Illinois,0,1425,3.8,0.0,1556900.0,2817.0,204609.0,0.0,,,41.5,0.0,39.2,0.0,1.7,70.9,-0.193,56.30950317867676,17031071100,39.218624561826765,22.3229,163.1862,29.117,8.8958,15.9109,16.176,3.235,186.0239,26.8522,0.1257,3091
1400000US17031071200,Census Tract 712; Cook County; Illinois,59,2024,9.0,0.0,952300.0,2336.0,131383.0,2.9,,,29.5,1.0,33.1,0.0,0.0,68.7,0.052,77.13383419438698,17031071200,34.334349501260824,22.8725,124.8416,43.727,6.4515,7.9681,23.545,3.364,106.9627,36.3269,0.1255,2973
1400000US17031071300,Census Tract 713; Cook County; Illinois,24,3179,4.3,4.4,494100.0,2051.0,129486.0,7.2,3583.0,,58.8,0.0,27.1,1.2,1.2,75.9,-0.14,74.26533436408164,17031071300,39.969128307808646,17.4672,630.2606,17.981,7.9453,0.0,15.412,5.137,56.7686,7.4493,0.1191,3893
1400000US17031071400,Census Tract 714; Cook County; Illinois,22,3279,6.5,12.9,491700.0,1862.0,113581.0,15.3,3786.0,,47.6,0.8,36.1,0.0,0.2,73.5,-0.014,82.67849367641573,17031071400,28.13694723711309,13.7042,957.7843,32.245,13.3816,0.0,12.092,4.031,83.031,11.0842,0.2834,4962
1400000US17031071500,Census Tract 715; Cook County; Illinois,0,4999,4.2,1.4,401600.0,2146.0,119024.0,1.4,2580.0,,33.7,0.0,36.3,1.4,3.0,82.0,-0.247,77.80142524142069,17031071500,24.622611546512392,62.8781,590.2389,39.796,11.4112,2.6219,11.143,3.184,137.0583,8.596,0.3814,6282
1400000US17031071600,Census Tract 716; Cook County; Illinois,7,1141,0.5,0.0,1140400.0,2742.0,204375.0,0.0,,,65.3,0.0,11.0,0.0,0.0,73.9,-0.204,55.87326183291669,17031071600,45.183207022641234,90.3514,490.1178,22.309,14.8201,0.0,33.463,11.154,23.4244,0.5577,0.0625,1793
1400000US17031071700,Census Tract 717; Cook County; Illinois,12,1178,3.5,5.2,948100.0,2974.0,202500.0,5.2,,,56.8,0.0,14.4,0.0,0.0,78.3,-0.05,61.94625301031225,17031071700,41.25755073497741,275.3012,90.0634,12.048,10.9841,0.0,48.193,6.024,76.506,0.0,0.0619,1660
1400000US17031071800,Census Tract 718; Cook County; Illinois,32,2072,3.5,1.6,903900.0,3131.0,241228.0,2.3,3438.0,,57.4,0.0,16.9,0.0,1.5,83.0,-0.259,50.073319775283466,17031071800,39.524897821888274,162.5189,158.2518,26.395,8.1813,8.0064,30.166,7.541,80.6938,17.7225,0.1249,2652
1400000US17031080100,Census Tract 801; Cook County; Illinois,0,5629,5.8,4.9,575900.0,2175.0,105000.0,4.9,3904.0,,53.3,0.0,44.4,0.0,0.0,72.4,-0.083,71.64643115197583,17031080100,31.59171681674709,76.2367,847.1814,20.351,25.8084,19.861,9.393,3.131,31.7783,0.7827,0.1007,6388
1400000US17031080201,Census Tract 802.01; Cook County; Illinois,0,3033,3.6,0.0,256300.0,2064.0,120409.0,0.0,2340.0,,64.2,0.0,40.4,0.0,0.0,62.1,-0.054,82.3737216092024,17031080201,32.69615953268686,234.3704,1087.3374,20.741,48.6431,19.1571,17.778,5.926,42.963,7.1111,0.0522,3375
1400000US17031080202,Census Tract 802.02; Cook County; Illinois,0,3601,0.5,0.0,360800.0,1930.0,106071.0,0.0,2859.0,,39.8,0.0,59.1,0.0,0.0,82.2,-0.069,79.70264758717498,17031080202,30.2635523186822,212.7811,148.5801,21.302,34.7872,16.6389,14.201,4.734,48.0473,4.2604,0.0601,4225
1400000US17031080300,Census Tract 803; Cook County; Illinois,22,4483,3.2,5.6,557200.0,2588.0,151830.0,5.6,3398.0,,39.1,0.5,37.8,0.0,2.7,76.8,-0.111,69.86096453316645,17031080300,30.00350473624397,230.9511,227.3629,23.641,19.5581,7.1633,18.185,3.637,144.9354,23.0951,0.1396,5499
1400000US17031080400,Census Tract 804; Cook County; Illinois,39,2912,9.1,21.0,700400.0,673.0,68270.0,21.0,,,40.9,0.0,37.5,4.6,0.0,70.2,0.121,105.4259586370654,17031080400,27.8275464116664,284.0884,152.0922,15.321,15.1798,7.9177,19.698,4.377,55.592,8.3169,0.1263,4569
1400000US17031081000,Census Tract 810; Cook County; Illinois,213,6073,4.1,0.0,741300.0,1791.0,79465.0,7.6,,,12.6,0.7,65.8,0.0,1.8,73.1,-0.116,86.40854477243627,17031081000,29.78040225063464,131.603,94.7238,27.441,24.9185,17.3461,5.717,2.287,66.316,7.432,0.1153,8746
1400000US17031081100,Census Tract 811; Cook County; Illinois,33,2997,0.5,13.3,398000.0,1933.0,79561.0,15.9,2637.0,,17.6,0.0,55.8,3.5,1.0,73.4,-0.007,95.4680697490557,17031081100,21.07959759234274,124.9104,165.9645,14.33,63.2468,50.2513,9.553,4.777,91.7124,13.1359,0.0398,4187
1400000US17031081201,Census Tract 812.01; Cook County; Illinois,0,3787,3.3,0.4,697600.0,2448.0,122659.0,5.1,3461.0,,45.6,0.0,56.1,0.0,3.1,68.5,0.006,72.94127887975375,17031081201,21.358454122045543,83.6614,326.557,15.748,25.1752,28.0899,5.906,3.937,286.4173,25.5906,0.0712,5080
1400000US17031081202,Census Tract 812.02; Cook County; Illinois,0,3073,9.3,0.0,801100.0,2726.0,154569.0,0.0,,,67.7,0.0,25.5,0.0,0.0,82.4,-0.349,65.2148007291181,17031081202,29.56435598273028,150.4319,434.3077,23.831,24.6947,27.4725,11.915,5.958,75.6628,7.1492,0.0728,3357
1400000US17031081300,Census Tract 813; Cook County; Illinois,0,4692,0.6,1.5,481800.0,1858.0,108625.0,1.5,3071.0,,51.5,0.5,48.2,0.0,0.7,75.8,-0.052,76.18013381144806,17031081300,21.74346877302802,27.2563,327.1878,19.856,13.3484,13.2979,3.61,3.61,165.704,14.4404,0.0752,5540
1400000US17031081401,Census Tract 814.01; Cook County; Illinois,0,1996,1.9,0.0,456100.0,2054.0,83292.0,2.5,3558.0,,38.5,0.0,52.7,1.3,1.4,71.7,-0.082,82.10830419672365,17031081401,23.22917740786152,6.7783,203.9297,51.834,10.8689,18.8501,3.987,7.974,292.6635,54.2265,0.1061,2508
1400000US17031081402,Census Tract 814.02; Cook County; Illinois,14,5286,2.4,0.0,636300.0,2966.0,170333.0,3.0,,,30.3,0.0,37.4,0.0,3.1,79.2,-0.1,66.75023335503927,17031081402,27.364118834472084,2.4107,146.9537,11.344,7.9316,15.873,0.0,1.418,90.0454,11.9115,0.189,7052
1400000US17031081403,Census Tract 814.03; Cook County; Illinois,158,8702,3.1,5.6,854700.0,2472.0,110327.0,18.4,,,20.4,0.0,57.1,0.0,7.8,83.9,-0.008,77.4231980564502,17031081403,16.627734145904117,1.7271,285.4347,16.255,12.8155,42.8266,2.032,3.048,136.9501,13.1058,0.1401,9843
1400000US17031081500,Census Tract 815; Cook County; Illinois,0,4296,3.3,11.6,674300.0,2495.0,134320.0,11.6,3950.0,,52.2,0.0,38.3,0.0,3.1,70.1,-0.204,70.70524561002534,17031081500,17.596537869101695,22.4776,80.3793,32.111,19.2126,52.4476,6.76,5.07,303.7012,37.181,0.1144,5917
1400000US17031081600,Census Tract 816; Cook County; Illinois,19,3759,3.9,0.0,416700.0,2742.0,145500.0,0.0,3479.0,,26.4,0.0,61.5,1.2,0.0,78.4,-0.059,72.06510173522183,17031081600,15.58322847471679,51.3436,62.0933,33.589,62.8852,117.4168,11.996,7.198,157.8695,25.9117,0.0511,4168
1400000US17031081700,Census Tract 817; Cook County; Illinois,0,4412,2.7,8.1,477600.0,2497.0,142821.0,8.1,3446.0,,23.3,0.0,64.3,0.0,4.1,80.1,-0.068,77.02260878441412,17031081700,16.62830395342888,69.171,24.6359,36.121,27.4725,41.7827,9.03,5.418,356.872,33.4116,0.1436,5537
1400000US17031081800,Census Tract 818; Cook County; Illinois,0,11788,2.3,6.0,539800.0,2736.0,147354.0,14.6,3450.0,,45.7,0.0,34.1,0.0,2.9,73.9,-0.166,60.41152801892581,17031081800,15.674087888855984,93.7308,50.8588,18.465,17.6356,13.8074,4.396,3.517,364.3718,20.3113,0.2897,11373
1400000US17031081900,Census Tract 819; Cook County; Illinois,5,991,1.9,8.8,486900.0,3355.0,225694.0,15.7,3439.0,,41.6,0.0,21.7,0.0,3.1,81.9,-0.154,64.49084403365461,17031081900,25.4144211427625,941.8868,286.3063,22.642,6.0401,19.084,37.736,15.094,67.1698,7.5472,0.0524,1325
1400000US17031090200,Census Tract 902; Cook County; Illinois,94,4459,2.3,4.7,461100.0,1543.0,127384.0,5.7,2956.0,,77.4,0.0,7.5,0.0,2.5,66.6,0.058,76.57177418612069,17031090200,28.11978464787597,0.1509,37.7147,24.147,0.0,0.0,6.037,1.509,83.9119,9.2062,0.5887,6626
1400000US17031090300,Census Tract 903; Cook County; Illinois,2,1031,4.6,2.7,502400.0,1313.0,116438.0,9.6,3012.0,,80.7,0.0,5.2,0.0,0.5,56.9,-0.114,82.78275307617793,17031090300,26.140599579843965,0.761,75.4118,7.61,0.0,0.0,15.221,7.61,120.2435,3.8052,0.1844,1314
1400000US17031100100,Census Tract 1001; Cook County; Illinois,87,3963,3.0,9.6,464000.0,1486.0,114536.0,13.7,2669.0,,86.5,0.0,1.4,1.3,0.0,45.7,-0.157,83.68446725220703,17031100100,24.19349042442355,13.1817,25.1438,19.863,6.9302,2.1959,5.417,3.611,78.1871,8.3062,0.4554,5538
1400000US17031100200,Census Tract 1002; Cook County; Illinois,122,4895,5.1,1.1,413900.0,1662.0,94167.0,5.1,2558.0,,68.7,2.6,4.9,0.8,3.1,48.0,-0.187,84.84917086105389,17031100200,28.369124107437592,0.1424,31.8482,41.287,2.9581,2.5381,9.966,2.847,59.795,4.9829,0.788,7024
1400000US17031100300,Census Tract 1003; Cook County; Illinois,149,4374,0.5,5.4,436000.0,2115.0,95441.0,8.5,3093.0,,67.1,0.5,20.1,0.6,1.7,59.3,0.098,79.70372487074152,17031100300,28.66868336533102,13.5956,42.2782,22.393,0.3424,4.4366,11.196,3.199,23.3525,1.2796,0.9016,6252
1400000US17031100400,Census Tract 1004; Cook County; Illinois,35,2247,4.3,0.0,426700.0,,142123.0,4.5,2548.0,,93.0,0.0,7.2,0.0,1.1,55.9,-0.1,79.41509728759,17031100400,23.15861469699028,26.5045,55.5298,18.709,0.0,5.3677,9.355,6.236,15.9027,2.1827,0.3726,3207
1400000US17031100500,Census Tract 1005; Cook County; Illinois,64,4258,4.1,0.8,360400.0,1577.0,128688.0,3.2,2529.0,,93.1,0.0,2.3,0.1,0.1,58.6,-0.137,76.36357461226595,17031100500,20.09781014341328,13.7345,27.845,19.621,0.0,2.5897,4.905,3.27,30.739,4.4147,0.7723,6116
1400000US17031100600,Census Tract 1006; Cook County; Illinois,284,2883,4.8,7.8,360800.0,1225.0,78689.0,12.8,2326.0,,77.2,0.9,7.5,0.3,1.1,58.0,-0.057,93.98104376069207,17031100600,22.06909006690092,17.1534,12.8835,51.052,0.6195,6.0667,12.252,4.084,59.8326,8.1683,0.4945,4897
1400000US17031100700,Census Tract 1007; Cook County; Illinois,237,3412,8.5,5.7,405600.0,,134767.0,13.5,2195.0,,93.1,0.0,3.8,0.4,2.0,59.8,0.017,86.56818214075665,17031100700,22.475031011054107,0.0,8.1503,16.106,0.0,4.2589,6.04,2.013,16.1063,0.604,0.4696,4967
1400000US17031110100,Census Tract 1101; Cook County; Illinois,230,3876,3.2,4.9,428200.0,1457.0,97743.0,4.9,3099.0,,67.2,1.1,10.5,1.9,4.3,72.8,-0.182,83.0075172551442,17031110100,31.628561558958307,13.1106,7.249,17.96,9.2511,1.3772,7.184,5.388,66.2716,10.0575,0.7261,5568
1400000US17031110200,Census Tract 1102; Cook County; Illinois,172,2091,14.3,5.3,415600.0,1187.0,76563.0,13.6,2465.0,,48.6,0.0,20.4,2.0,1.8,47.2,0.038,102.66154855151468,17031110200,18.021480672699767,26.3348,27.9713,57.72,12.8307,0.0,14.43,7.215,113.6364,15.1515,0.2302,2772
1400000US17031110300,Census Tract 1103; Cook County; Illinois,69,3488,5.3,0.9,398200.0,1642.0,119750.0,4.5,2459.0,,89.6,0.0,4.7,0.0,3.5,52.9,-0.003,81.48204342095423,17031110300,19.93931363122433,13.65,41.9367,41.137,1.9829,2.1432,9.349,3.74,23.9342,1.1219,0.4666,5348
1400000US17031110400,Census Tract 1104; Cook County; Illinois,100,3340,2.0,1.3,377400.0,1357.0,92315.0,3.8,2571.0,,64.0,0.0,9.1,0.0,2.5,56.0,-0.094,85.68266964682013,17031110400,22.337558089507528,17.0279,44.7165,28.748,5.7153,2.7755,11.057,2.211,36.2671,3.7594,0.3603,4522
1400000US17031110501,Census Tract 1105.01; Cook County; Illinois,83,3665,2.6,2.0,408900.0,1555.0,105568.0,8.6,2632.0,,62.1,0.4,5.3,0.4,0.6,54.9,-0.029,83.38842663623225,17031110501,25.50218444536021,16.0886,21.5468,27.163,8.5153,3.2373,6.268,4.179,39.0723,1.8805,0.3089,4786
1400000US17031110502,Census Tract 1105.02; Cook County; Illinois,60,2350,8.6,6.6,345500.0,1353.0,71992.0,11.3,2754.0,,69.0,0.5,18.3,0.6,1.1,51.6,-0.126,94.84663708529256,17031110502,22.230691596161307,1.2422,83.3552,90.062,8.2061,3.9761,12.422,6.211,172.9814,16.1491,0.2515,3220
1400000US17031120100,Census Tract 1201; Cook County; Illinois,21,3019,7.9,2.4,581300.0,2250.0,163007.0,6.2,3104.0,,97.5,0.0,0.8,0.0,0.0,67.9,0.054,66.70973867817676,17031120100,56.83895285579123,0.0,14.7557,99.955,4.174,0.9397,6.815,4.543,32.0309,2.2717,1.0642,4402
1400000US17031120200,Census Tract 1202; Cook County; Illinois,56,3169,1.9,4.2,587100.0,1408.0,141458.0,6.2,3222.0,,84.9,0.0,4.2,0.0,3.1,68.0,-0.087,73.35280987958834,17031120200,43.1284207541261,0.0,9.6614,37.911,2.7289,1.0756,6.318,2.106,84.6672,11.3732,0.9297,4748
1400000US17031120300,Census Tract 1203; Cook County; Illinois,132,4548,1.7,4.3,520100.0,1402.0,139338.0,8.8,2936.0,,90.1,0.0,6.5,4.4,1.8,62.6,0.004,77.2435275128033,17031120300,33.46747993840032,54.9133,29.7604,28.902,4.7061,0.0,4.335,2.89,60.1156,5.4913,0.7799,6920
1400000US17031120400,Census Tract 1204; Cook County; Illinois,152,2523,6.8,5.0,415700.0,1586.0,108145.0,9.9,2866.0,,79.2,0.0,7.4,0.6,0.5,45.8,-0.233,86.0016444933837,17031120400,36.16903929218312,29.2116,13.7231,39.705,11.7295,4.9249,8.508,8.508,74.8724,5.9558,0.4061,3526
1400000US17031130100,Census Tract 1301; Cook County; Illinois,177,3308,4.6,17.8,475000.0,431.0,34565.0,21.3,2515.0,,49.9,0.0,24.8,1.3,1.5,74.6,-0.088,104.86715357978323,17031130100,36.2210673321584,92.0269,171.8676,53.794,2.862,2.8035,11.527,3.842,87.2238,17.8674,0.7134,5205
1400000US17031130200,Census Tract 1302; Cook County; Illinois,20,1018,0.0,9.0,352500.0,1245.0,120625.0,12.1,2365.0,,87.0,0.0,4.4,0.0,5.0,55.8,-0.053,89.9297472239789,17031130200,38.843891631598574,339.9857,120.3117,142.552,6.9185,1.2267,42.766,21.383,142.5517,24.9465,0.8152,1403
1400000US17031130300,Census Tract 1303; Cook County; Illinois,355,3255,4.8,9.1,431200.0,1367.0,67833.0,20.0,2623.0,,42.4,0.0,9.7,1.9,6.6,49.5,0.011,100.86080292450887,17031130300,32.42646964885647,94.2357,350.1995,23.608,3.9832,7.1917,13.771,3.935,77.5133,5.902,0.2781,5083
